#sigma,tau
1.540564611745336,189.92415050807185
1.7053669294007654,303.5443726556545
1.4770395211893539,195.27907515557598
1.2711609029754134,140.59032230180702
2.241466257347735,535.7930838144458
1.121688775245757,135.9369106314985
2.216531200237259,417.6245211165135
1.311673687832993,140.24142569195152
1.3178517139176593,159.83742730264768
1.4643048288562388,215.85904736084973
1.5049326815021982,246.79238754550724
1.2130849497060094,152.2810321043617
1.6668940104566692,222.23791609111265
1.4283951855961121,222.72032753241
2.3580970488718807,493.4919867439009
6.196951791879624,2750.727756774236
2.027101592447927,342.4035689605523
1.3911349425706316,166.13999827782084
1.4636182257735753,185.91070599806727
1.118783393685051,111.24615228020643
1.8901795256657241,284.0868775040904
1.2282469790127284,150.22535252090086
1.1977708466547365,131.65261495710533
2.5459798593262777,614.5824385108249
1.59985092244124,235.4307258820322
1.4613938069646029,172.29247737361467
1.235500833275644,141.88415608417674
1.2897271857701205,133.04752988293714
1.3325563946746977,217.68746620352698
1.6121023226187983,260.6025816303701
1.2280312711446386,164.8497736114415
1.4742137507326907,204.86729636353127
1.382472507484615,193.24399225512525
2.325087647109427,386.5012561685392
1.5797123552649361,223.36157345241077
1.5883635887068424,214.4243380544224
1.4170237021927838,150.91747088798272
1.0518972422414565,106.05749038415333
1.3407788947545514,151.0380870472575
2.3050658092549967,412.01280602770504
1.4615584781463888,188.19788566244287
1.3263746561509373,151.43515768362053
1.6578936307936292,250.3442656489609
5.104500851003629,2204.0884055221527
2.2886094722630665,408.54318955120505
6.525342424204296,4015.2546484784243
1.6292403915312113,274.25836838327564
1.3848039744664573,134.32113332958446
2.0913189955712035,357.45083304342194
2.4827288491539194,621.9617779180612
2.218286450015669,513.6512285205328
1.409920052286651,184.66827086269967
1.3700412172146221,186.51092594343075
1.6361268324510378,222.56271668959977
1.4009475286996784,168.90178626029365
1.7197914615221415,256.3123447846405
1.3286148666645932,160.0091855832547
1.692577072124645,246.5299507923042
1.7780131804000245,277.3530586974158
1.141557173743534,133.7443437828585
1.4663836771651242,192.8984110391425
1.8752014642950094,402.49643960888886
1.4095647760027603,261.7595006556971
2.9198109071770353,811.1605676915436
1.560325645369335,239.65365741878404
1.915544698907398,376.2239387291989
1.7161009592103336,311.8215279448859
1.333360720712169,162.61281611168414
2.1784840329847976,506.4839115675555
1.3867306269073632,142.25835355725266
1.279299492846979,149.41783165749723
1.2307722290835963,136.12754143645557
1.7917127105281423,253.22602590524804
1.1914805396676846,129.9104899746645
1.8667158575616736,345.13509052815465
1.5655090505366167,214.92821487266883
1.661824010594632,304.2491358655057
2.0631364073969714,420.00887266094503
1.9677335016915003,384.8412756112237
1.5337690953671912,280.8913885122216
1.758547693163764,322.4631183509618
1.425407013544759,202.9211612823428
1.9530896598840315,346.9115094200201
1.65736140995301,217.03385369623032
1.7867338102174903,302.1757223962943
1.2855333210876871,166.98019188517492
1.5604670050127871,212.73633757232406
1.2940224328181245,160.32368752249556
1.7372230135231188,260.4475025685499
3.796525202769263,1308.7885544698665
2.7991715587544186,998.9164918933947
2.039450737609402,337.7173083717467
1.5918134380453468,248.88014488440277
5.033223486551009,2379.8332775557724
1.7064007438945685,223.28246678536868
1.1963002645267244,138.13942000958735
1.605517310142536,221.4226433400992
1.627869019862962,232.04758572320685
1.6742808003908092,340.3713581466097
1.5375874442770707,251.78210963106835
1.540564611745336,189.92415050807185
1.7013918428943287,309.46213922561213
1.4770395211893539,195.27907515557598
1.2825088733728884,143.09261179169027
2.4976676539515164,676.8066164237005
1.3717737253352638,185.31283193887188
2.540196259461082,565.5638577664273
1.311673687832993,140.24142569195152
1.225390727941186,123.3934419152517
1.4643048288562388,215.85904736084973
1.7644282920676249,395.1111538702283
1.168358450248991,141.55221403251807
1.657898982828645,222.08874610023588
1.500205224456876,218.84781630768165
2.1172313231490905,401.65302866396553
6.196951791879624,2750.727756774236
2.160985026670396,406.1571668881432
1.2365195176682409,124.0529868679978
1.4725401239939775,188.24796568768275
1.118783393685051,111.24615228020643
1.8901795256657241,284.0868775040904
1.2282469790127284,150.22535252090086
1.1810621771553071,127.07272368298818
2.345622845847391,533.7650232913436
1.30295368928204,164.11054647096915
1.3473995474976004,148.44246595906105
1.235500833275644,141.88415608417674
1.4620000572709286,184.23586336622478
1.4278241143775108,203.9977109692788
2.2570891555849326,570.90769075615
1.2292551811012826,165.15536020418784
1.4742137507326907,204.86729636353127
1.3496839378440186,188.47130432586727
2.325087647109427,386.5012561685392
1.569721394877377,220.5876492852364
1.6493581056435382,232.69924792151116
1.428289254005206,157.09376850170793
1.0518972422414565,106.05749038415333
1.3260615226473962,155.95194463980974
2.3005342811278284,410.68948144768973
1.456512056993139,182.86927078802643
1.3263746561509373,151.43515768362053
1.6334664749456895,247.69508235104033
4.010326658967421,1354.2105002377737
2.533821054732873,470.75297590891506
6.525342424204296,4015.2546484784243
1.6114468414535756,268.2450398968296
1.3848039744664573,134.32113332958446
1.9800387767990388,325.7133897738314
3.378712049401564,1199.0416963608984
1.780926955581245,323.8920081256408
1.409920052286651,184.66827086269967
1.2002381781020512,158.42684333201996
1.523063872689246,199.56263087567726
1.425315967514896,173.56372313199634
1.7004845325795601,252.786186081091
1.3286148666645932,160.0091855832547
1.8442093583768295,287.338425064182
1.6893219865677158,249.95981405582157
1.1509774289440524,135.17922154714256
1.7176636182464702,264.2566318011365
1.7790671509238283,357.44303806588556
1.4095647760027603,261.7595006556971
2.9198109071770353,811.1605676915436
1.8932779946313822,324.12891009383
2.2449019881794112,568.8538746088775
1.7081254596801905,308.47727706386985
1.3356955506216395,162.9989119393749
1.9224614092949492,391.8219858686338
1.6491960710875704,231.58980455780994
1.279299492846979,149.41783165749723
1.2967350793217658,151.35863749408165
1.7917127105281423,253.22602590524804
1.1914805396676846,129.9104899746645
1.6787012204707308,276.1422900385018
1.61200988652044,229.481341792942
1.661824010594632,304.2491358655057
1.653615701985916,240.64301113142903
2.0732320317770436,422.04802382357377
1.6357715427406545,306.41828246870114
1.758547693163764,322.4631183509618
1.425407013544759,202.9211612823428
1.8439265256870636,330.1014981141922
1.6699388317535522,218.4090601093511
1.7867338102174903,302.1757223962943
1.1711888177842589,155.50171700114527
1.5631463310395366,213.7241148330796
1.5015493521988315,209.93810044598644
1.8447710576628562,297.2981955751619
3.796525202769263,1308.7885544698665
2.646068898838225,818.3192349006825
2.039450737609402,337.7173083717467
1.5910319018101011,250.5524985630929
5.033223486551009,2379.8332775557724
1.4935411323110086,185.18372498587806
1.3015866988192992,161.80643109368916
1.6290516132736088,229.53318258214617
1.6325863969453502,234.32880189663788
1.7600725110812954,342.5511584485915
1.498126602451804,267.31628400291373
1.6053999374048857,194.52739885097222
1.7013918428943287,309.46213922561213
1.4551073291383176,189.41113256549343
1.1408772649405905,114.64773526406279
2.3730940844941357,565.0695661934294
1.356629141947684,180.50719111645216
2.542667906869131,565.9590533826469
1.311673687832993,140.24142569195152
1.2335277804043205,125.5195129198039
1.4643048288562388,215.85904736084973
1.7644282920676249,395.1111538702283
1.202257953310936,149.46625793020812
1.637755974027265,217.72544602526287
1.50329122861931,221.5976679925324
2.5755829800142798,640.9261082992133
5.626092861907105,2301.2877663344325
1.5727031203698656,208.98124148304998
1.346243604935228,149.382242486487
1.4725401239939775,188.24796568768275
1.3399083438569483,158.74160398086605
1.8901795256657241,284.0868775040904
1.2282469790127284,150.22535252090086
1.16407486759034,123.16820484119725
2.3247802867228784,510.94790399301894
1.3902794130336071,199.17319193632994
1.2260508521859756,118.18968693538268
1.235500833275644,141.88415608417674
1.563422786808833,192.19434798000003
1.5832254695827768,255.9975639610205
2.794795838006691,901.7368547497334
1.2292551811012826,165.15536020418784
1.585464092615959,247.02499884089616
1.3496839378440186,188.47130432586727
2.1530464875056317,365.92088952771445
1.5893374575168528,229.08299758854335
1.6493581056435382,232.69924792151116
1.1324704628122566,100.73899534232801
1.2947949788302326,152.26790085734643
1.190976549233877,125.50118328726124
2.3005342811278284,410.68948144768973
1.7007788098747003,240.3700741738858
1.273240719101693,137.90872543930288
1.5393092537051056,218.73770803130535
3.7779292297595894,1212.018779375664
2.533821054732873,470.75297590891506
6.525342424204296,4015.2546484784243
1.642740841907605,278.7172921084561
1.3848039744664573,134.32113332958446
1.655521226492973,226.86278297588584
2.3255971174597407,514.8320219230121
1.9560185547720357,393.3910472923213
1.1725536883210432,136.67623540959679
1.362003660326691,196.31855709048548
1.523063872689246,199.56263087567726
1.425315967514896,173.56372313199634
1.6200751429174538,228.909886251418
1.3286148666645932,160.0091855832547
1.8585552454353367,291.2928847517241
1.593951818637096,221.6060300726571
1.1509774289440524,135.17922154714256
1.1876783888353402,129.78344902687135
1.7811992145002886,341.10573861046646
1.4738184345929628,276.28140057673056
2.9198109071770353,811.1605676915436
1.737373110265078,277.683430773034
1.933788415945035,368.24270613570286
1.812059801086147,355.7823615700888
1.3356955506216395,162.9989119393749
1.8930859858744011,376.55781523223413
1.6491960710875704,231.58980455780994
1.2807067254898012,149.60840422619145
1.1610395218121776,132.4787332175109
1.9363484061173888,283.11867586664624
1.1914805396676846,129.9104899746645
1.7013185289947406,284.39202794654346
1.6008894207271913,220.8459303353715
1.4657806084617049,249.6240255716842
1.703998905100053,259.27166349609837
2.2046183761355613,493.41035288563
1.6357715427406545,306.41828246870114
1.758547693163764,322.4631183509618
1.29496785603224,185.3918826233789
1.798117516752224,298.53686279273063
1.87654294534501,261.3539742370073
2.085513516966284,429.57210322299346
1.1711888177842589,155.50171700114527
1.5810333545962434,218.58820280644562
1.3110628503576123,162.81887358466122
1.8302914210056132,301.70987204236593
3.796525202769263,1308.7885544698665
3.949556536342464,1880.8404858276072
1.7071495646070662,237.4488178452104
1.914645832500716,334.27000917453546
4.018875494364499,1525.2963686642188
1.4935411323110086,185.18372498587806
1.39260856774322,181.13460376911877
2.013983666381616,335.3340546952952
1.8896839454302918,298.7158429129047
1.7600725110812954,342.5511584485915
1.046790088905468,144.90199915416588
1.5476992026656649,186.33732841107135
2.0852926677267485,489.71417276919897
1.498874236012561,204.65177279039222
1.1408772649405905,114.64773526406279
2.3730940844941357,565.0695661934294
1.365556611926813,188.44453474646812
2.972142350069737,706.6533035867756
1.3309080550541972,154.78740024049932
1.209352262171425,119.96096837523473
1.4831273578044037,216.07117970544888
3.0880271317248993,1065.7748646103441
1.2263397792841173,147.313873681166
1.637755974027265,217.72544602526287
1.5117013555713168,224.87485419343562
2.5755829800142798,640.9261082992133
5.626092861907105,2301.2877663344325
1.5727031203698656,208.98124148304998
1.3492477553606952,145.73477246946186
1.4167501117667325,171.77746798105343
1.3976004231816845,170.58699538934923
1.6283780035069706,213.03881402210718
1.3970920287680157,182.7414680318582
1.16407486759034,123.16820484119725
2.3112123158785076,505.300390865408
1.4390524159224478,221.56509990355346
1.2260508521859756,118.18968693538268
1.0849491609243245,110.49645949547573
1.5845063900431837,192.7181251659293
1.5832254695827768,255.9975639610205
2.794440256188995,901.5332096517554
1.3655882320911892,182.61045004873725
1.579783675925176,238.88058935113716
1.3496839378440186,188.47130432586727
2.4919974160581586,490.48000936284933
1.7219815843522899,268.7602835519649
1.7897593572312516,296.02239510496906
1.3854317985921059,157.8389164125295
1.2947949788302326,152.26790085734643
1.190976549233877,125.50118328726124
2.3005342811278284,410.68948144768973
1.7007788098747003,240.3700741738858
1.3608797787687963,157.7705833215145
1.9052923787483198,316.97925744225876
3.3632704165486187,1066.142131769362
2.193392502215881,381.82480130931833
4.806086883876902,2123.735656068198
1.600704068772819,270.11442567312787
1.4137641927158178,147.76906650110524
1.5955977284955905,214.36081092455422
2.4490692904278344,607.8724527409508
1.9560185547720357,393.3910472923213
1.1622922225909278,129.17995602609835
1.406595525540531,225.20504834339587
1.4964887738669779,221.16329347911886
1.4316516529484657,175.5500467359721
1.6316906629925194,227.49877209740333
1.3286148666645932,160.0091855832547
1.8228654899602132,284.31435717872046
1.741458020717624,262.69070083765126
1.1537830849933097,135.49161941415028
1.2405833362233527,140.07229009432308
1.7811992145002886,341.10573861046646
1.4448726524546003,247.19566625918097
3.3580545646542905,1082.2100930393328
1.725611139864346,276.04941256533107
1.7148905052404924,291.3518938241056
1.78438867568746,340.17876649852735
1.4948946516089863,205.03086025373344
1.9489803597414685,402.19674928621936
1.6491960710875704,231.58980455780994
1.2807067254898012,149.60840422619145
1.165078083224072,141.2242600401849
1.8279902010931812,263.0355069878505
