# time,flux,err
1.496623000000000047e+03,1.002759000000000000e+01,1.219424000000000063e-01
1.501888999999999896e+03,1.002311000000000085e+01,2.994427000000000061e-01
1.507154999999999973e+03,9.985191999999999624e+00,2.876765000000000017e-01
1.512420000000000073e+03,9.921865000000000379e+00,1.529618000000000089e-01
1.517685999999999922e+03,9.631327000000000638e+00,3.027689000000000075e-01
1.522951000000000022e+03,9.319134999999999280e+00,2.796696000000000182e-01
1.528217000000000098e+03,8.998182999999999154e+00,1.738329000000000124e-01
1.533481999999999971e+03,8.911424000000000234e+00,3.049064000000000219e-01
1.538748000000000047e+03,8.925871000000000777e+00,2.706050999999999873e-01
1.544013999999999896e+03,9.063292000000000570e+00,1.942694000000000087e-01
1.549278999999999996e+03,8.823301999999999978e+00,2.095835000000000059e-01
1.554545000000000073e+03,8.382993000000000805e+00,2.017741000000000118e-01
1.559809999999999945e+03,7.806271999999999878e+00,1.784552000000000083e-01
1.565076000000000022e+03,8.153926999999999481e+00,2.058741000000000043e-01
1.570342000000000098e+03,7.686550000000000438e+00,1.956839999999999968e-01
1.575606999999999971e+03,7.353449000000000346e+00,1.850981999999999905e-01
1.580873000000000047e+03,7.542618000000000045e+00,2.023732000000000031e-01
1.586137999999999920e+03,7.831497999999999848e+00,1.930214000000000096e-01
1.591403999999999996e+03,8.603434000000000026e+00,1.945467999999999920e-01
1.596670000000000073e+03,9.115937000000000623e+00,2.116896000000000055e-01
1.601934999999999945e+03,8.561035000000000394e+00,1.879726999999999926e-01
1.607201000000000022e+03,8.646675000000000111e+00,2.002915000000000112e-01
1.612465999999999894e+03,9.816916000000000864e+00,2.169033999999999962e-01
1.617731999999999971e+03,8.976207999999999743e+00,1.830961999999999867e-01
1.622997000000000071e+03,8.382668999999999926e+00,2.101603999999999972e-01
1.628262999999999920e+03,8.559879000000000460e+00,2.214559999999999862e-01
1.633528999999999996e+03,8.967266000000000403e+00,2.292301999999999951e-01
1.638794000000000096e+03,8.874629999999999797e+00,2.127657000000000020e-01
1.644059999999999945e+03,8.144263999999999726e+00,2.207283999999999913e-01
1.649325000000000045e+03,8.327899000000000385e+00,2.278097000000000039e-01
1.654590999999999894e+03,8.922122999999999138e+00,2.124323999999999935e-01
1.659856999999999971e+03,8.596401000000000181e+00,2.261498999999999870e-01
1.665122000000000071e+03,9.317377000000000464e+00,2.302954999999999863e-01
1.670387999999999920e+03,1.025960000000000072e+01,2.170838999999999963e-01
1.675653000000000020e+03,9.094283000000000783e+00,2.268479999999999941e-01
1.680919000000000096e+03,8.367991999999999209e+00,2.280498999999999998e-01
1.686183999999999969e+03,8.826382000000000616e+00,2.107623000000000135e-01
1.691450000000000045e+03,9.004576999999999387e+00,2.282916999999999863e-01
1.696715999999999894e+03,8.860061999999999216e+00,2.271295999999999871e-01
1.701980999999999995e+03,8.696977000000000402e+00,2.113020999999999927e-01
1.707247000000000071e+03,8.811388000000000886e+00,2.294371000000000049e-01
1.712511999999999944e+03,8.785866000000000398e+00,2.258882000000000112e-01
1.717778000000000020e+03,8.699070000000000746e+00,2.123796000000000017e-01
1.723044000000000096e+03,9.226701000000000263e+00,2.421311999999999909e-01
1.728308999999999969e+03,9.665098999999999663e+00,2.386305999999999983e-01
1.733575000000000045e+03,9.590728000000000364e+00,4.826866000000000212e-01
1.738839999999999918e+03,9.434253999999999252e+00,6.481905999999999501e-01
1.744105999999999995e+03,9.277784000000000475e+00,7.564431999999999823e-01
1.749372000000000071e+03,9.121263000000000787e+00,8.302772999999999959e-01
1.754636999999999944e+03,8.964636999999999745e+00,8.785064000000000206e-01
1.759903000000000020e+03,8.807850000000000179e+00,9.052947000000000077e-01
1.765167999999999893e+03,8.650848999999999123e+00,9.125680999999999932e-01
1.770433999999999969e+03,8.493577999999999406e+00,9.008097000000000465e-01
1.775699000000000069e+03,8.335981999999999559e+00,8.692307000000000228e-01
1.780964999999999918e+03,8.178008000000000166e+00,8.154850000000000154e-01
1.786230999999999995e+03,8.019598999999999478e+00,7.346399999999999597e-01
1.791496000000000095e+03,7.860699999999999577e+00,6.159795000000000131e-01
1.796761999999999944e+03,7.701255999999999879e+00,4.289540000000000020e-01
1.802027000000000044e+03,7.605821999999999861e+00,2.206913000000000069e-01
1.807292999999999893e+03,7.747035000000000338e+00,2.512568000000000024e-01
1.812558999999999969e+03,8.117404000000000508e+00,3.074127999999999861e-01
1.817824000000000069e+03,8.606431999999999860e+00,2.074130999999999891e-01
1.823089999999999918e+03,9.179747000000000767e+00,2.650920999999999972e-01
1.828355000000000018e+03,9.348998999999999171e+00,3.074877999999999778e-01
