# cali-merged continuum light curve for rm160
# MJD fnu fnu_err [1E-28 erg/s/cm2/Hz] band
58205.389  3.323e+00 2.352e-01 ztf_g
58206.321  3.152e+00 1.499e-01 ztf_g
58207.349  3.694e+00 2.515e-01 ztf_g
58210.421  4.115e+00 3.748e-01 ztf_g
58211.370  4.623e+00 3.995e-01 ztf_g
58216.243  3.777e+00 4.128e-01 ztf_r
58216.413  3.094e+00 9.562e-02 sdss_spec_r
58217.357  3.024e+00 1.475e-01 ztf_r
58218.353  3.099e+00 1.474e-01 ztf_r
58219.340  3.375e+00 1.406e-01 ztf_r
58222.325  3.233e+00 1.471e-01 ztf_r
58223.321  2.904e+00 2.971e-01 ztf_g
58223.353  3.061e+00 2.815e-01 ztf_r
58224.358  3.652e+00 2.913e-01 ztf_r
58226.325  2.965e+00 1.409e-01 ztf_r
58227.288  3.446e+00 4.043e-01 ztf_r
58227.335  3.023e+00 2.207e-01 ztf_g
58227.386  3.184e+00 5.408e-01 ztf_i
58229.308  2.724e+00 1.522e-01 ztf_g
58229.371  2.964e+00 2.018e-01 ztf_r
58230.265  2.978e+00 3.925e-01 ztf_r
58230.276  2.942e+00 9.818e-02 sdss_spec_r
58230.370  2.921e+00 1.576e-01 ztf_g
58231.332  3.247e+00 1.830e-01 ztf_r
58231.392  3.145e+00 2.270e-01 ztf_g
58232.267  2.982e+00 1.589e-01 ztf_g
58232.345  2.661e+00 5.395e-01 ztf_i
58232.363  2.808e+00 3.879e-01 ztf_r
58233.268  3.189e+00 6.449e-02 ztf_r
58233.303  3.063e+00 2.239e-01 ztf_g
58234.279  3.257e+00 8.004e-02 ztf_g
58236.262  3.448e+00 1.097e-01 ztf_g
58242.272  3.042e+00 1.460e-01 ztf_g
58242.299  3.157e+00 1.829e-01 ztf_r
58243.249  3.173e+00 1.648e-01 ztf_g
58243.301  3.045e+00 2.022e-01 ztf_r
58243.344  2.866e+00 5.359e-01 ztf_i
58244.261  2.948e+00 1.580e-01 ztf_g
58244.320  3.104e+00 2.325e-01 ztf_r
58246.251  3.317e+00 2.048e-01 ztf_r
58246.320  3.190e+00 1.655e-01 ztf_g
58247.161  3.772e+00 5.731e-01 ztf_i
58247.265  3.184e+00 2.032e-01 ztf_r
58247.325  3.141e+00 1.637e-01 ztf_g
58248.285  3.387e+00 1.850e-01 ztf_r
58248.302  2.982e+00 1.442e-01 ztf_g
58249.212  3.235e+00 1.904e-01 ztf_g
58255.258  2.944e+00 1.580e-01 ztf_g
58255.284  3.165e+00 2.034e-01 ztf_r
58256.266  3.168e+00 2.832e-01 ztf_r
58257.273  3.080e+00 1.475e-01 ztf_r
58258.240  3.194e+00 1.828e-01 ztf_r
